arm,seed,step,loss,loss_r,loss_ic,loss_bc,rel_l2,w_ic,w_bc,gnorm_r,gnorm_ic,gnorm_bc
ic_starve_w=0.01,0,1000,4.445579e-03,1.611892e-04,4.045907e-01,2.384826e-04,7.935152e-01,1.000000e-02,1.000000e+00,6.800904e-03,3.267756e+00,3.139797e-02
ic_starve_w=0.01,0,1250,2.031023e-03,2.458891e-04,1.715157e-01,6.997692e-05,4.623034e-01,1.000000e-02,1.000000e+00,5.440526e-03,1.880719e+00,1.662440e-02
ic_starve_w=0.01,0,1500,9.612161e-04,1.900651e-04,7.221829e-02,4.896806e-05,2.244378e-01,1.000000e-02,1.000000e+00,5.150308e-03,9.693513e-01,1.079235e-02
ic_starve_w=0.01,0,1750,6.938300e-04,7.463121e-05,5.255193e-02,9.367958e-05,1.760994e-01,1.000000e-02,1.000000e+00,8.090890e-03,8.720227e-01,1.307821e-02
ic_starve_w=0.01,0,2000,5.567354e-04,4.206011e-05,3.994850e-02,1.151902e-04,1.485789e-01,1.000000e-02,1.000000e+00,9.777199e-03,7.591078e-01,1.311398e-02
ic_starve_w=0.01,0,2250,4.891200e-04,4.159948e-05,3.454085e-02,1.021120e-04,1.397573e-01,1.000000e-02,1.000000e+00,1.912718e-02,6.279351e-01,1.678427e-02
ic_starve_w=0.01,0,2500,3.970753e-04,4.033132e-05,2.464616e-02,1.102824e-04,1.159894e-01,1.000000e-02,1.000000e+00,6.736270e-03,4.844681e-01,4.648948e-02
ic_starve_w=0.01,0,2750,3.130805e-04,5.183230e-05,1.879548e-02,7.329338e-05,9.590045e-02,1.000000e-02,1.000000e+00,1.256050e-02,4.074244e-01,1.354133e-02
ic_starve_w=0.01,0,3000,2.838417e-04,5.401990e-05,1.603203e-02,6.950155e-05,9.166720e-02,1.000000e-02,1.000000e+00,1.011088e-02,3.503036e-01,1.884860e-02
ic_starve_w=0.01,1,0,4.841007e-02,2.589028e-02,6.840348e-01,1.567944e-02,6.799196e-01,1.000000e-02,1.000000e+00,1.390463e+00,5.149986e+00,1.087909e+00
ic_starve_w=0.01,1,250,6.324835e-03,2.386000e-05,6.247855e-01,5.312033e-05,9.736011e-01,1.000000e-02,1.000000e+00,1.292841e-02,3.629185e+00,3.688298e-02
ic_starve_w=0.01,1,500,6.775090e-03,2.101082e-04,3.724750e-01,2.840232e-03,8.039245e-01,1.000000e-02,1.000000e+00,2.327466e-02,3.640445e+00,4.926102e-01
ic_starve_w=0.01,1,750,2.620773e-03,4.611009e-04,1.986722e-01,1.729504e-04,4.643732e-01,1.000000e-02,1.000000e+00,1.298449e-02,2.542409e+00,2.236746e-02
ic_starve_w=0.01,1,1000,1.255856e-03,2.580166e-04,9.330021e-02,6.483724e-05,2.503565e-01,1.000000e-02,1.000000e+00,6.426618e-03,1.329231e+00,1.372449e-02
ic_starve_w=0.01,1,1250,7.588638e-04,5.264585e-05,6.233905e-02,8.282744e-05,1.861196e-01,1.000000e-02,1.000000e+00,7.516299e-03,1.114739e+00,1.374072e-02
ic_starve_w=0.01,1,1500,6.193945e-04,3.485510e-05,4.886310e-02,9.590844e-05,1.646883e-01,1.000000e-02,1.000000e+00,8.249669e-03,1.022587e+00,1.344876e-02
ic_starve_w=0.01,1,1750,5.280080e-04,5.111597e-05,3.819948e-02,9.489730e-05,1.444635e-01,1.000000e-02,1.000000e+00,9.351136e-03,8.724589e-01,1.313171e-02
ic_starve_w=0.01,1,2000,4.676214e-04,5.239400e-05,3.344201e-02,8.080737e-05,1.344672e-01,1.000000e-02,1.000000e+00,8.948877e-03,7.962814e-01,1.195037e-02
ic_starve_w=0.01,1,2250,3.930113e-04,6.159780e-05,2.502410e-02,8.117247e-05,1.137349e-01,1.000000e-02,1.000000e+00,1.036541e-02,6.235340e-01,1.237537e-02
ic_starve_w=0.01,1,2500,3.512387e-04,6.117557e-05,2.171020e-02,7.296114e-05,1.054479e-01,1.000000e-02,1.000000e+00,9.729721e-03,5.618687e-01,1.135754e-02
ic_starve_w=0.01,1,2750,3.020132e-04,6.538360e-05,1.594584e-02,7.717116e-05,8.742361e-02,1.000000e-02,1.000000e+00,1.077332e-02,4.087121e-01,1.171753e-02
ic_starve_w=0.01,1,3000,2.663393e-04,5.648777e-05,1.444911e-02,6.536049e-05,8.355624e-02,1.000000e-02,1.000000e+00,9.650366e-03,3.808624e-01,1.043007e-02
ic_starve_w=0.01,2,0,7.634888e-02,5.608844e-02,7.359090e-01,1.290135e-02,1.338454e+00,1.000000e-02,1.000000e+00,1.755568e+00,4.826723e+00,4.108712e-01
ic_starve_w=0.01,2,250,6.280789e-03,1.304803e-05,6.220161e-01,4.757974e-05,9.890519e-01,1.000000e-02,1.000000e+00,1.311682e-02,2.908468e+00,3.060796e-02
ic_starve_w=0.01,2,500,6.263897e-03,1.432406e-05,6.201761e-01,4.781124e-05,9.874135e-01,1.000000e-02,1.000000e+00,1.301367e-02,2.943403e+00,3.090152e-02
ic_starve_w=0.01,2,750,5.351824e-03,1.047214e-04,5.117629e-01,1.294735e-04,8.777328e-01,1.000000e-02,1.000000e+00,2.394004e-03,3.664756e+00,3.569052e-02
ic_starve_w=0.01,2,1000,2.692349e-03,2.753227e-04,2.226594e-01,1.904330e-04,5.270765e-01,1.000000e-02,1.000000e+00,4.190423e-02,2.432469e+00,5.367141e-02
ic_starve_w=0.01,2,1250,1.054375e-03,2.026857e-04,7.868718e-02,6.481755e-05,2.361158e-01,1.000000e-02,1.000000e+00,8.284233e-03,1.018412e+00,1.328573e-02
ic_starve_w=0.01,2,1500,6.472280e-04,3.968538e-05,5.020454e-02,1.054972e-04,1.692832e-01,1.000000e-02,1.000000e+00,1.015142e-02,7.925983e-01,1.357055e-02
ic_starve_w=0.01,2,1750,4.692428e-04,3.409888e-05,3.222539e-02,1.128900e-04,1.317133e-01,1.000000e-02,1.000000e+00,1.210493e-02,5.929147e-01,1.410204e-02
ic_starve_w=0.01,2,2000,3.921693e-04,4.626974e-05,2.526086e-02,9.329100e-05,1.147942e-01,1.000000e-02,1.000000e+00,1.122434e-02,4.884990e-01,1.284081e-02
ic_starve_w=0.01,2,2250,3.364744e-04,6.140533e-05,1.922536e-02,8.281543e-05,9.690667e-02,1.000000e-02,1.000000e+00,1.251070e-02,3.616176e-01,1.346716e-02
ic_starve_w=0.01,2,2500,1.106333e-03,1.156897e-04,1.897265e-02,8.009172e-04,1.152005e-01,1.000000e-02,1.000000e+00,4.498146e-02,5.824409e-01,3.161307e-01
ic_starve_w=0.01,2,2750,3.318945e-03,1.963720e-03,1.503808e-02,1.204845e-03,7.955963e-02,1.000000e-02,1.000000e+00,3.828750e-01,3.451184e-01,3.080221e-01
ic_starve_w=0.01,2,3000,2.526444e-04,5.980621e-05,1.283162e-02,6.452196e-05,7.483563e-02,1.000000e-02,1.000000e+00,1.139760e-02,2.440991e-01,1.216436e-02
bc_starve_w=0.01,0,0,6.084284e-01,8.854827e-02,5.196859e-01,1.942101e-02,7.143156e-01,1.000000e+00,1.000000e-02,2.125204e+00,4.032662e+00,6.365021e-01
bc_starve_w=0.01,0,250,4.110573e-02,9.095741e-03,3.157898e-02,4.310128e-02,3.740267e-01,1.000000e+00,1.000000e-02,9.502494e-02,1.895941e-01,1.361247e+00
bc_starve_w=0.01,0,500,5.497659e-03,3.047502e-03,2.252783e-03,1.973742e-02,1.047726e-01,1.000000e+00,1.000000e-02,5.807919e-01,7.619078e-02,1.827721e+00
bc_starve_w=0.01,0,750,1.935580e-03,1.631790e-04,1.597681e-03,1.747197e-02,9.414378e-02,1.000000e+00,1.000000e-02,1.241640e-02,1.686129e-02,1.773448e+00
bc_starve_w=0.01,0,1000,1.497264e-03,1.166917e-04,1.246369e-03,1.342025e-02,8.272220e-02,1.000000e+00,1.000000e-02,7.683997e-03,7.172448e-03,1.600317e+00
bc_starve_w=0.01,0,1250,1.600005e-03,5.258163e-04,9.735384e-04,1.006507e-02,7.509292e-02,1.000000e+00,1.000000e-02,2.397214e-01,4.950104e-02,1.421577e+00
bc_starve_w=0.01,0,1500,9.100949e-04,9.427722e-05,7.446001e-04,7.121754e-03,6.149393e-02,1.000000e+00,1.000000e-02,8.917328e-03,1.071941e-02,1.200381e+00
bc_starve_w=0.01,0,1750,1.647994e-03,8.329148e-04,7.807333e-04,3.434542e-03,5.669633e-02,1.000000e+00,1.000000e-02,3.050810e-01,2.349543e-01,7.842219e-01
bc_starve_w=0.01,0,2000,4.517350e-04,6.534543e-05,3.626270e-04,2.376253e-03,3.536767e-02,1.000000e+00,1.000000e-02,3.586362e-03,7.284528e-03,7.002130e-01
bc_starve_w=0.01,0,2250,3.802139e-04,6.486777e-05,2.946972e-04,2.064890e-03,3.191643e-02,1.000000e+00,1.000000e-02,2.307491e-02,1.780419e-02,6.546063e-01
bc_starve_w=0.01,0,2500,1.967998e-04,4.293455e-05,1.506336e-04,3.231745e-04,1.181460e-02,1.000000e+00,1.000000e-02,1.409931e-02,1.051223e-02,2.365154e-01
bc_starve_w=0.01,0,2750,1.726307e-03,8.859672e-05,1.617098e-03,2.061239e-03,3.249635e-02,1.000000e+00,1.000000e-02,5.905315e-02,5.964928e-01,6.352651e-01
bc_starve_w=0.01,0,3000,1.070196e-03,9.746826e-04,9.279046e-05,2.722901e-04,2.994046e-02,1.000000e+00,1.000000e-02,3.174032e-01,4.558493e-02,1.517670e-01
bc_starve_w=0.01,1,0,7.100819e-01,2.589028e-02,6.840348e-01,1.567944e-02,6.833324e-01,1.000000e+00,1.000000e-02,1.390463e+00,5.149986e+00,1.087909e+00
bc_starve_w=0.01,1,250,1.521284e-02,3.805934e-03,1.108433e-02,3.225798e-02,1.451876e-01,1.000000e+00,1.000000e-02,8.631588e-02,8.109608e-02,1.529068e+00
bc_starve_w=0.01,1,500,2.233085e-03,1.983666e-04,1.816344e-03,2.183746e-02,1.068886e-01,1.000000e+00,1.000000e-02,1.609691e-02,1.445508e-02,2.141180e+00
bc_starve_w=0.01,1,750,1.803748e-03,1.325444e-04,1.492758e-03,1.784455e-02,1.015787e-01,1.000000e+00,1.000000e-02,2.030916e-02,2.211386e-02,1.964305e+00
bc_starve_w=0.01,1,1000,1.542058e-03,1.313030e-04,1.276050e-03,1.347046e-02,1.033795e-01,1.000000e+00,1.000000e-02,6.076332e-02,1.080752e-01,1.722053e+00
bc_starve_w=0.01,1,1250,1.250164e-03,8.728033e-05,1.040531e-03,1.223535e-02,8.239510e-02,1.000000e+00,1.000000e-02,5.294280e-03,1.759582e-02,1.619860e+00
bc_starve_w=0.01,1,1500,1.038538e-03,7.035669e-05,8.697058e-04,9.847559e-03,7.419437e-02,1.000000e+00,1.000000e-02,5.480748e-03,1.428934e-02,1.436022e+00
bc_starve_w=0.01,1,1750,9.022878e-04,1.208034e-04,6.986575e-04,8.282696e-03,5.146470e-02,1.000000e+00,1.000000e-02,8.073024e-02,2.651775e-02,1.299401e+00
bc_starve_w=0.01,1,2000,6.024815e-04,5.204284e-05,5.041645e-04,4.627416e-03,4.989584e-02,1.000000e+00,1.000000e-02,1.045214e-02,5.982525e-03,9.745075e-01
bc_starve_w=0.01,1,2250,4.033644e-04,4.737150e-05,3.348938e-04,2.109908e-03,3.887660e-02,1.000000e+00,1.000000e-02,8.795877e-03,4.380644e-02,6.342548e-01
bc_starve_w=0.01,1,2500,5.945190e-04,1.077897e-04,4.702883e-04,1.644097e-03,3.126973e-02,1.000000e+00,1.000000e-02,7.644216e-02,2.683877e-01,5.747530e-01
bc_starve_w=0.01,1,2750,1.432961e-04,3.199100e-05,1.089962e-04,2.308888e-04,1.027629e-02,1.000000e+00,1.000000e-02,7.346433e-03,1.151627e-02,6.615345e-02
bc_starve_w=0.01,1,3000,9.292478e-05,2.458757e-05,6.503854e-05,3.298665e-04,1.161236e-02,1.000000e+00,1.000000e-02,1.853367e-03,1.967121e-03,1.515396e-01
bc_starve_w=0.01,2,0,7.921264e-01,5.608844e-02,7.359090e-01,1.290135e-02,8.606184e-01,1.000000e+00,1.000000e-02,1.755568e+00,4.826723e+00,4.108712e-01
bc_starve_w=0.01,2,250,1.052497e-01,5.640657e-05,9.848146e-02,6.711785e-01,6.035298e-01,1.000000e+00,1.000000e-02,2.594656e-02,5.384379e-02,5.668487e+00
bc_starve_w=0.01,2,500,3.122332e-03,6.195119e-04,2.297370e-03,2.054503e-02,1.060690e-01,1.000000e+00,1.000000e-02,1.659679e-02,2.136411e-02,1.892311e+00
bc_starve_w=0.01,2,750,2.058256e-03,2.391576e-04,1.649333e-03,1.697654e-02,9.409465e-02,1.000000e+00,1.000000e-02,2.914178e-02,6.773658e-03,1.788854e+00
bc_starve_w=0.01,2,1000,2.350978e-03,9.133835e-04,1.328170e-03,1.094245e-02,1.024240e-01,1.000000e+00,1.000000e-02,3.180366e-01,9.077512e-02,1.453911e+00
bc_starve_w=0.01,2,1250,1.206018e-03,1.823284e-04,9.335780e-04,9.011190e-03,6.923987e-02,1.000000e+00,1.000000e-02,1.721079e-02,4.932931e-03,1.304377e+00
bc_starve_w=0.01,2,1500,8.971705e-04,1.544933e-04,6.752920e-04,6.738527e-03,4.083377e-02,1.000000e+00,1.000000e-02,6.405902e-02,1.407417e-01,1.121906e+00
bc_starve_w=0.01,2,1750,4.125011e-04,7.460966e-05,3.167371e-04,2.115429e-03,3.419006e-02,1.000000e+00,1.000000e-02,2.976103e-03,6.448549e-03,6.013762e-01
bc_starve_w=0.01,2,2000,2.404927e-04,5.612338e-05,1.762759e-04,8.093412e-04,1.730223e-02,1.000000e+00,1.000000e-02,2.774277e-02,1.672305e-02,3.306436e-01
bc_starve_w=0.01,2,2250,2.113494e-03,5.210749e-04,1.571022e-03,2.139627e-03,4.865049e-02,1.000000e+00,1.000000e-02,2.201571e-01,5.543486e-01,6.257399e-01
bc_starve_w=0.01,2,2500,8.737107e-05,2.446120e-05,6.077264e-05,2.137233e-04,9.218229e-03,1.000000e+00,1.000000e-02,6.355296e-03,2.996461e-03,7.820115e-02
bc_starve_w=0.01,2,2750,6.247904e-05,1.711735e-05,4.177013e-05,3.591553e-04,1.099585e-02,1.000000e+00,1.000000e-02,1.018708e-02,2.227672e-02,1.916093e-01
bc_starve_w=0.01,2,3000,5.311994e-05,1.936992e-05,3.044419e-05,3.305839e-04,1.438877e-02,1.000000e+00,1.000000e-02,2.555436e-02,2.065374e-02,1.923245e-01
ic_starve_w=0.0001,0,0,1.080212e-01,8.854827e-02,5.196859e-01,1.942101e-02,7.805397e-01,1.000000e-04,1.000000e+00,2.125204e+00,4.032662e+00,6.365021e-01
ic_starve_w=0.0001,0,250,6.149671e-05,1.403488e-06,6.005715e-01,3.607680e-08,9.995653e-01,1.000000e-04,1.000000e+00,1.317882e-04,3.187838e+00,3.717638e-04
ic_starve_w=0.0001,0,500,6.063793e-05,5.393525e-07,6.007429e-01,2.429593e-08,9.995743e-01,1.000000e-04,1.000000e+00,1.050558e-04,3.184632e+00,3.517903e-04
ic_starve_w=0.0001,0,750,6.028444e-05,1.825648e-07,6.008594e-01,1.594008e-08,9.995835e-01,1.000000e-04,1.000000e+00,9.909479e-05,3.183076e+00,3.389847e-04
ic_starve_w=0.0001,0,1000,6.017569e-05,7.381275e-08,6.009142e-01,1.045921e-08,9.995841e-01,1.000000e-04,1.000000e+00,1.007401e-04,3.182315e+00,3.328885e-04
ic_starve_w=0.0001,0,1250,6.014350e-05,4.281201e-08,6.009266e-01,8.024556e-09,9.995721e-01,1.000000e-04,1.000000e+00,1.000722e-04,3.181830e+00,3.298819e-04
ic_starve_w=0.0001,0,1500,6.012936e-05,3.043622e-08,6.009163e-01,7.298124e-09,9.995494e-01,1.000000e-04,1.000000e+00,9.584392e-05,3.181480e+00,3.278240e-04
ic_starve_w=0.0001,0,1750,6.011919e-05,2.239627e-08,6.008949e-01,7.298663e-09,9.995200e-01,1.000000e-04,1.000000e+00,8.937391e-05,3.181246e+00,3.260250e-04
ic_starve_w=0.0001,0,2000,6.011067e-05,1.622158e-08,6.008680e-01,7.645395e-09,9.994866e-01,1.000000e-04,1.000000e+00,8.197864e-05,3.181139e+00,3.244725e-04
ic_starve_w=0.0001,0,2250,6.010353e-05,1.154241e-08,6.008379e-01,8.197308e-09,9.994506e-01,1.000000e-04,1.000000e+00,7.456216e-05,3.181166e+00,3.229999e-04
ic_starve_w=0.0001,0,2500,6.009756e-05,8.182124e-09,6.008048e-01,8.899622e-09,9.994125e-01,1.000000e-04,1.000000e+00,6.694845e-05,3.181348e+00,3.220196e-04
ic_starve_w=0.0001,0,2750,6.020775e-05,1.238321e-07,6.007621e-01,7.708251e-09,9.998397e-01,1.000000e-04,1.000000e+00,2.037872e-04,3.029480e+00,1.542757e-04
ic_starve_w=0.0001,0,3000,6.010952e-05,2.032076e-08,6.007998e-01,9.216329e-09,9.994275e-01,1.000000e-04,1.000000e+00,6.269448e-05,3.027877e+00,3.057091e-04
ic_starve_w=0.0001,1,0,4.163813e-02,2.589028e-02,6.840348e-01,1.567944e-02,6.806867e-01,1.000000e-04,1.000000e+00,1.390463e+00,5.149986e+00,1.087909e+00
ic_starve_w=0.0001,1,250,6.740141e-05,2.214066e-06,6.512986e-01,5.748855e-08,9.972261e-01,1.000000e-04,1.000000e+00,2.203235e-04,3.532919e+00,2.624250e-04
ic_starve_w=0.0001,1,500,6.542869e-05,2.373755e-07,6.511158e-01,7.972919e-08,9.972423e-01,1.000000e-04,1.000000e+00,1.790578e-04,3.531596e+00,3.783105e-04
ic_starve_w=0.0001,1,750,6.525008e-05,5.524729e-08,6.509714e-01,9.769857e-08,9.971966e-01,1.000000e-04,1.000000e+00,1.958270e-04,3.532340e+00,4.165695e-04
ic_starve_w=0.0001,1,1000,6.523077e-05,4.130015e-08,6.509141e-01,9.806675e-08,9.971724e-01,1.000000e-04,1.000000e+00,1.942627e-04,3.532957e+00,4.208267e-04
ic_starve_w=0.0001,1,1250,6.522109e-05,3.690320e-08,6.508794e-01,9.625344e-08,9.971518e-01,1.000000e-04,1.000000e+00,1.887714e-04,3.533622e+00,4.186208e-04
ic_starve_w=0.0001,1,1500,6.521464e-05,3.532854e-08,6.508409e-01,9.520970e-08,9.971237e-01,1.000000e-04,1.000000e+00,1.848374e-04,3.534453e+00,4.166008e-04
ic_starve_w=0.0001,1,1750,6.521012e-05,3.543250e-08,6.507944e-01,9.525148e-08,9.970857e-01,1.000000e-04,1.000000e+00,1.831444e-04,3.535468e+00,4.159172e-04
ic_starve_w=0.0001,1,2000,6.520648e-05,3.628121e-08,6.507391e-01,9.629979e-08,9.970378e-01,1.000000e-04,1.000000e+00,1.837632e-04,3.536668e+00,4.163124e-04
ic_starve_w=0.0001,1,2250,6.520302e-05,3.732196e-08,6.506754e-01,9.816323e-08,9.969799e-01,1.000000e-04,1.000000e+00,1.869198e-04,3.538075e+00,4.164302e-04
ic_starve_w=0.0001,1,2500,6.520773e-05,3.169406e-08,6.509029e-01,8.574441e-08,9.971982e-01,1.000000e-04,1.000000e+00,1.598189e-04,3.501466e+00,3.984443e-04
ic_starve_w=0.0001,1,2750,6.522430e-05,2.129807e-08,6.514034e-01,6.267574e-08,9.976344e-01,1.000000e-04,1.000000e+00,1.211133e-04,3.434155e+00,3.251002e-04
ic_starve_w=0.0001,1,3000,6.521897e-05,2.392881e-08,6.512780e-01,6.723580e-08,9.975586e-01,1.000000e-04,1.000000e+00,1.153262e-04,3.436148e+00,3.731812e-04
ic_starve_w=0.0001,2,0,6.906338e-02,5.608844e-02,7.359090e-01,1.290135e-02,1.345164e+00,1.000000e-04,1.000000e+00,1.755568e+00,4.826723e+00,4.108712e-01
ic_starve_w=0.0001,2,250,6.424498e-05,7.311019e-07,6.344937e-01,6.450714e-08,9.998375e-01,1.000000e-04,1.000000e+00,6.999263e-05,2.949664e+00,3.316059e-04
ic_starve_w=0.0001,2,500,6.388276e-05,3.784508e-07,6.346576e-01,3.854635e-08,9.998732e-01,1.000000e-04,1.000000e+00,2.707353e-05,2.948774e+00,3.050220e-04
ic_starve_w=0.0001,2,750,6.376390e-05,2.668550e-07,6.346788e-01,2.915947e-08,9.998836e-01,1.000000e-04,1.000000e+00,1.543130e-05,2.947255e+00,2.979987e-04
ic_starve_w=0.0001,2,1000,6.367413e-05,1.850460e-07,6.346632e-01,2.276840e-08,9.998850e-01,1.000000e-04,1.000000e+00,2.201819e-05,2.945663e+00,2.954512e-04
ic_starve_w=0.0001,2,1250,6.360329e-05,1.215614e-07,6.346401e-01,1.772015e-08,9.998819e-01,1.000000e-04,1.000000e+00,3.695871e-05,2.944397e+00,2.944418e-04
ic_starve_w=0.0001,2,1500,6.355049e-05,7.526346e-08,6.346132e-01,1.391103e-08,9.998739e-01,1.000000e-04,1.000000e+00,5.185962e-05,2.943547e+00,2.944458e-04
ic_starve_w=0.0001,2,1750,6.351337e-05,4.395632e-08,6.345822e-01,1.119967e-08,9.998601e-01,1.000000e-04,1.000000e+00,6.474425e-05,2.943070e+00,2.951054e-04
ic_starve_w=0.0001,2,2000,6.348864e-05,2.459150e-08,6.345466e-01,9.388263e-09,9.998396e-01,1.000000e-04,1.000000e+00,7.497718e-05,2.942847e+00,2.960100e-04
ic_starve_w=0.0001,2,2250,6.347270e-05,1.382428e-08,6.345060e-01,8.269284e-09,9.998116e-01,1.000000e-04,1.000000e+00,8.216834e-05,2.942773e+00,2.967897e-04
ic_starve_w=0.0001,2,2500,6.346216e-05,8.532171e-09,6.344597e-01,7.659191e-09,9.997758e-01,1.000000e-04,1.000000e+00,8.636291e-05,2.942759e+00,2.972453e-04
ic_starve_w=0.0001,2,2750,6.345440e-05,6.242376e-09,6.344073e-01,7.418643e-09,9.997317e-01,1.000000e-04,1.000000e+00,8.757132e-05,2.942770e+00,2.973756e-04
ic_starve_w=0.0001,2,3000,6.346306e-05,1.701096e-08,6.343793e-01,8.129661e-09,9.997577e-01,1.000000e-04,1.000000e+00,6.696989e-05,2.849107e+00,2.919027e-04
bc_starve_w=0.0001,0,0,6.082361e-01,8.854827e-02,5.196859e-01,1.942101e-02,7.143595e-01,1.000000e+00,1.000000e-04,2.125204e+00,4.032662e+00,6.365021e-01
bc_starve_w=0.0001,0,250,6.390341e-02,1.353965e-02,5.034711e-02,1.664832e-01,2.945075e-01,1.000000e+00,1.000000e-04,1.903453e-01,1.218658e-01,2.351098e+00
bc_starve_w=0.0001,0,500,3.216683e-03,4.509239e-04,2.742481e-03,2.327850e-01,3.526419e-01,1.000000e+00,1.000000e-04,1.656549e-02,1.350997e-02,5.791800e+00
bc_starve_w=0.0001,0,750,2.030818e-03,1.576466e-04,1.870102e-03,3.069634e-02,1.297694e-01,1.000000e+00,1.000000e-04,6.869513e-03,6.356982e-03,2.274237e+00
bc_starve_w=0.0001,0,1000,1.783141e-03,1.256729e-04,1.655746e-03,1.722324e-02,1.302458e-01,1.000000e+00,1.000000e-04,3.265879e-02,2.482719e-01,1.730671e+00
bc_starve_w=0.0001,0,1250,1.227635e-03,1.047812e-04,1.120111e-03,2.742806e-02,1.194162e-01,1.000000e+00,1.000000e-04,3.730109e-03,3.908835e-03,2.015477e+00
bc_starve_w=0.0001,0,1500,1.004816e-03,8.368526e-05,9.183269e-04,2.803415e-02,1.224865e-01,1.000000e+00,1.000000e-04,7.508559e-03,8.753833e-03,1.992595e+00
bc_starve_w=0.0001,0,1750,9.034575e-04,1.247933e-04,7.770442e-04,1.619990e-02,9.473901e-02,1.000000e+00,1.000000e-04,6.956976e-02,6.136218e-02,1.593696e+00
bc_starve_w=0.0001,0,2000,7.371301e-04,8.750652e-05,6.483055e-04,1.318104e-02,7.509006e-02,1.000000e+00,1.000000e-04,5.101930e-02,1.708314e-01,1.391580e+00
bc_starve_w=0.0001,0,2250,4.885452e-03,1.644612e-03,3.239810e-03,1.029718e-02,5.789820e-02,1.000000e+00,1.000000e-04,4.656576e-01,8.374051e-01,1.420093e+00
bc_starve_w=0.0001,0,2500,2.374471e-04,3.668413e-05,2.006179e-04,1.450089e-03,2.964298e-02,1.000000e+00,1.000000e-04,6.733898e-03,1.416240e-02,4.887654e-01
bc_starve_w=0.0001,0,2750,1.323751e-04,2.820839e-05,1.041422e-04,2.449430e-04,1.149217e-02,1.000000e+00,1.000000e-04,1.574579e-03,1.712190e-03,1.811173e-01
bc_starve_w=0.0001,0,3000,4.377365e-03,3.175400e-03,1.201750e-03,2.145828e-03,8.679531e-02,1.000000e+00,1.000000e-04,5.897591e-01,4.964060e-01,5.754100e-01
bc_starve_w=0.0001,1,0,7.099267e-01,2.589028e-02,6.840348e-01,1.567944e-02,6.833467e-01,1.000000e+00,1.000000e-04,1.390463e+00,5.149986e+00,1.087909e+00
bc_starve_w=0.0001,1,250,2.083192e-02,4.159951e-03,1.667007e-02,1.892955e-02,1.197186e-01,1.000000e+00,1.000000e-04,1.636059e-01,6.930211e-01,9.398657e-01
bc_starve_w=0.0001,1,500,2.208556e-03,2.053125e-04,2.000563e-03,2.680151e-02,1.264279e-01,1.000000e+00,1.000000e-04,1.290514e-02,3.706473e-02,2.279565e+00
bc_starve_w=0.0001,1,750,2.546967e-03,4.196977e-04,2.123283e-03,3.985517e-02,1.009653e-01,1.000000e+00,1.000000e-04,2.099521e-01,3.835764e-01,2.787495e+00
bc_starve_w=0.0001,1,1000,1.400527e-03,8.930222e-05,1.307264e-03,3.960750e-02,1.478382e-01,1.000000e+00,1.000000e-04,1.266165e-02,1.624736e-02,2.643111e+00
bc_starve_w=0.0001,1,1250,1.230872e-03,6.622610e-05,1.160129e-03,4.516520e-02,1.585271e-01,1.000000e+00,1.000000e-04,5.238269e-03,5.003727e-03,2.757856e+00
bc_starve_w=0.0001,1,1500,4.038977e-03,1.944235e-03,2.089415e-03,5.326727e-02,1.821200e-01,1.000000e+00,1.000000e-04,5.351822e-01,4.985221e-01,2.868862e+00
bc_starve_w=0.0001,1,1750,9.669710e-04,5.072717e-05,9.126404e-04,3.603490e-02,1.426011e-01,1.000000e+00,1.000000e-04,3.980919e-03,9.974943e-03,2.421613e+00
bc_starve_w=0.0001,1,2000,8.390789e-04,4.691444e-05,7.898269e-04,2.337589e-02,1.148922e-01,1.000000e+00,1.000000e-04,3.133722e-03,3.275854e-03,2.032115e+00
bc_starve_w=0.0001,1,2250,7.755040e-03,4.201904e-03,3.550155e-03,2.981070e-02,1.161851e-01,1.000000e+00,1.000000e-04,6.776949e-01,8.601400e-01,2.378373e+00
bc_starve_w=0.0001,1,2500,4.892414e-04,4.094149e-05,4.472863e-04,1.013657e-02,7.536212e-02,1.000000e+00,1.000000e-04,4.936428e-03,1.286871e-02,1.339548e+00
bc_starve_w=0.0001,1,2750,3.059194e-04,3.952734e-05,2.659734e-04,4.186326e-03,4.901635e-02,1.000000e+00,1.000000e-04,2.107756e-03,2.313441e-03,8.614147e-01
bc_starve_w=0.0001,1,3000,1.905135e-04,3.370212e-05,1.566380e-04,1.734597e-03,3.422653e-02,1.000000e+00,1.000000e-04,9.731658e-03,3.371917e-02,5.391403e-01
bc_starve_w=0.0001,2,0,7.919987e-01,5.608844e-02,7.359090e-01,1.290135e-02,8.603275e-01,1.000000e+00,1.000000e-04,1.755568e+00,4.826723e+00,4.108712e-01
bc_starve_w=0.0001,2,250,9.880894e-02,2.559511e-05,9.871285e-02,7.049730e-01,6.215377e-01,1.000000e+00,1.000000e-04,3.901605e-04,1.017467e-02,5.839849e+00
bc_starve_w=0.0001,2,500,3.466882e-03,8.064418e-04,2.647504e-03,1.293603e-01,2.620673e-01,1.000000e+00,1.000000e-04,2.487293e-02,1.922655e-02,4.160835e+00
bc_starve_w=0.0001,2,750,1.960909e-03,2.060587e-04,1.752285e-03,2.565741e-02,1.171079e-01,1.000000e+00,1.000000e-04,1.205766e-02,1.159368e-02,2.126304e+00
